nombre,codigo_centro,titularidad,tipo_centro,etapas,dificil_desempeño,lat,lng,zona,direccion,cp,municipio,provincia,telefono,fax,email,web,horario,jornada_partida,bilingüe
El Castillo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Berlanga,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Bienvenida,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. La Rosaleda,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cabeza la Vaca,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Colorín,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Calera de León,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Calzadilla de los Barros,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Las Palomas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Campillo de Llerena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Arco Iris,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Los Duendes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Noria,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Don Álvaro,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. La Encina,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Don Benito,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Torviscal,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Entrerríos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Mariquita,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Esparragosa de la Serena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Feria,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Los Juncos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garabato,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Nicolás Mejía,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Virgen del Ara,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Fuente del Maestre,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Globo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Petete,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cuca,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Chupilandia,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
San Ginés,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Haba,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Helechosa de los Montes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Caramelos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Herrera del Duque,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Cometa Blanca,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Hornachos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Espíritu Santo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Las Adelfas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Santa Ana,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Ángeles,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Calimero,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Maguilla,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Nido,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Pitufos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Medina de las Torres,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Los Gurumelos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Bodegones,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Ntra. Sra. De la Paz,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Mirandilla,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Monesterio,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cuesta de los Tejares,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Alborada,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
"Los Peques",,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Nava de Santiago,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Escuela de Infantil El Elefantito de Mercedes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Oliva de la Frontera,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Guarde,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. El Escondite,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Sierra,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Acuarela,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Parra,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Peraleda del Zaucejo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Puebla de Alcocer,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Puebla de Alcollarín,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Corazón de Jesús,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Pilar,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Puebla de Obando,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Pueblonuevo del Guadiana,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Quintana de la Serena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Rena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Retamal,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garabatos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Ruecas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Salvaleón,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Salvatierra de los Barros,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cornalvo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
San Vicente de Alcantara,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Santa Amalia,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Santa Marta,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. El Chaparro,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Colorines,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Ilusiones,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Solana de los Barros,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Cigueña,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Talavera la Real,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
PASITOS,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Torrefresneda,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Arguijuela,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Andrea Suarez,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Hornillo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valdelacalzada,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valdetorres,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valdivia,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Molinetes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garbancito,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valle Santa Ana,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valverde de Leganés,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Albanta,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Brujita,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Villagonzalo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Gloria Fuertes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Santiago Apóstol,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Villanueva del Fresno,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Villar de Rena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Nuestra Sra. del Rosario,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Vivares,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Ntra. Sra. De Belén,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Zahinos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Zalamea de la Serena,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Zarza,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Cigüeña Pateña,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Colorines,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Mundo Mágico,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Canchal,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Ahigal,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Cigüeña,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
GARABATOS,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Aldeanueva de la Vera,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Aldeanueva del Camino,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
PASITOS,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Virgen del Campo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Chiriveje,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Ta-ca-ta,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Gallo Quirico,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Baños de Montemayor,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Barrado,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Brozas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cabezuela del Valle,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cabrero,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Santa Bárbara,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Santa Lucía,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Fofó,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Virgen de la Montaña,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. La Cometa,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. La Rayuela,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Pitufos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cañamero,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Peterpan,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Gusano de Colores,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Zarapico,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
San Nicolas de Bari,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Cerro,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Eduardo Pitarch,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Casatejada,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cuna del Niño Jesús,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Arco Iris,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Cinco Lobitos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Los Garabatos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Escurial,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garrovillas de Alconétar,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
San Antonio de Padua,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Granja,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Arco Iris,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Guijo de Galisteo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garabatos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Caillou,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Valle Encantado,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Los Bolindres,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Jerte,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Pesgañines,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Logrosán,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Río Rueca,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Madroñera,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Majadas de Tietar,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Malpartida de Cáceres,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Malpartida de Plasencia,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
PETETE,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Arco Iris,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Castillo de Mirabel,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Mohedas de Granadilla,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Monroy,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Garabatos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
C.E.I.P. Joaquín Ballesteros,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Colorines,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Navaconcejo,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Ntra. Sra. de las Angustias,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
País de la Fantasía,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Las Hurdes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Peraleda de la Mata,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Chirivejes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Gloria Fuertes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Pitufos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Félix Rodríguez de la Fuente,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Data,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Gloria Fuertes,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
E.I. Ntra.Sra. del Puerto,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Pozuelo de Zarzón,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Rebollar,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Independencia,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Doña Masía,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Principito,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Santiago de Alcántara,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Cañino,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Las Cigueñas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Zaramacatín,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Talaván,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Sauces,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Tornavacas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Mirador,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valle del Árrago,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Torrecilla de la Tiesa,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Los Pitufos,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
El Duende,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
EL Chireveje,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Torrequemada,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Bambi,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
La Escuelina,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
Valdeastillas,,Centro Público,Escuela de Educación Infantil,Infantil,No,,,,,,,,,,,,,,
